Word,Freq,Rank
served,70,937
prayer,69,938
precious,69,939
"year,",69,940
consumed,69,941
sanctify,69,942
clothed,69,943
"jordan,",69,944
eaten,69,945
"prophet,",69,946
since,69,947
taught,69,948
prophesy,69,949
reason,69,950
trespass,69,951
"joseph,",68,952
greater,68,953
"sheep,",68,954
heads,68,955
bow,68,956
heed,68,957
gospel,68,958
curse,68,959
"die,",68,960
"so,",68,961
"written,",68,962
led,67,963
mountain,67,964
perfect,67,965
"princes,",67,966
camp,67,967
speaketh,67,968
faithful,67,969
manasseh,67,970
beseech,67,971
battle,67,972
"suburbs,",67,973
"master,",67,974
thereof:,66,975
stranger,66,976
moab,66,977
1:2,66,978
1:6,66,979
1:3,66,980
1:1,66,981
captivity,66,982
fathers.,66,983
"old,",66,984
1:4,66,985
golden,66,986
messengers,66,987
length,66,988
"off,",66,989
wickedness,66,990
lamb,66,991
anointed,66,992
1:5,66,993
devour,66,994
1:8,65,995
early,65,996
1:10,65,997
1:7,65,998
soon,65,999
judah.,65,1000
1:9,65,1001
house;,65,1002
just,65,1003
"tree,",64,1004
cloud,64,1005
god?,64,1006
"cities,",64,1007
names,64,1008
ear,64,1009
eight,64,1010
"for,",64,1011
brake,64,1012
bones,64,1013
heavens,64,1014
"done,",64,1015
thou?,63,1016
isaac,63,1017
"word,",63,1018
think,63,1019
"eat,",63,1020
wast,63,1021
forsaken,63,1022
benjamin,63,1023
"heathen,",63,1024
lord?,63,1025
stead.,63,1026
1:11,63,1027
pour,63,1028
"moab,",63,1029
pieces,63,1030
sinned,63,1031
cursed,63,1032
behind,63,1033
master,62,1034
dust,62,1035
abode,62,1036
ahab,62,1037
husband,62,1038
fought,62,1039
appeared,62,1040
foot,62,1041
"sight,",62,1042
wives,62,1043
desolate,62,1044
myself,62,1045
obey,62,1046
amen.,62,1047
read,62,1048
sign,62,1049
2:2,61,1050
"mountains,",61,1051
feared,61,1052
2:5,61,1053
2:10,61,1054
absalom,61,1055
2:3,61,1056
2:4,61,1057
hour,61,1058
2:6,61,1059
2:9,61,1060
"ephraim,",61,1061
egypt:,61,1062
false,61,1063
"clothes,",61,1064
howbeit,61,1065
company,61,1066
darkness,61,1067
remain,61,1068
2:8,61,1069
2:7,61,1070
shadow,61,1071
2:1,61,1072
mouth.,61,1073
greatly,61,1074
jerusalem:,61,1075
"statutes,",60,1076
about.,60,1077
offering.,60,1078
seventy,60,1079
dry,60,1080
3:5,60,1081
3:3,60,1082
it?,60,1083
"therein,",60,1084
"stones,",60,1085
"live,",60,1086
3:2,60,1087
jehoshaphat,60,1088
3:1,60,1089
thereof;,60,1090
3:4,60,1091
1:12,60,1092
"faith,",59,1093
unleavened,59,1094
reproach,59,1095
wrote,59,1096
"benjamin,",59,1097
1:13,59,1098
worthy,59,1099
3:6,59,1100
us;,59,1101
therein.,59,1102
morrow,59,1103
3:7,59,1104
loveth,59,1105
deal,59,1106
last,59,1107
run,59,1108
rock,59,1109
3:8,59,1110
way.,59,1111
acts,59,1112
2:11,59,1113
2:12,59,1114
raise,59,1115
2:13,58,1116
"light,",58,1117
sword.,58,1118
abomination,58,1119
endureth,58,1120
"drink,",58,1121
3:9,58,1122
jesus.,58,1123
favour,58,1124
3:10,58,1125
rulers,58,1126
"soul,",58,1127
understand,58,1128
forsake,58,1129
loud,58,1130
1:14,58,1131
more.,58,1132
"one,",58,1133
next,58,1134
"see,",58,1135
vain,58,1136
exceeding,58,1137
rod,58,1138
beloved,58,1139
clean,57,1140
eleazar,57,1141
rain,57,1142
increase,57,1143
"gate,",57,1144
rule,57,1145
dealt,57,1146
"iniquity,",57,1147
"war,",57,1148
ground,57,1149
strangers,57,1150
law.,57,1151
angels,57,1152
"zion,",57,1153
wood,57,1154
pillars,57,1155
fast,57,1156
crown,57,1157
pharisees,57,1158
consider,56,1159
egyptians,56,1160
"liveth,",56,1161
lieth,56,1162
heathen,56,1163
labour,56,1164
esau,56,1165
aside,56,1166
riches,56,1167
afterward,56,1168
us?,56,1169
3:11,56,1170
"work,",56,1171
worshipped,56,1172
bullock,56,1173
rather,55,1174
3:12,55,1175
"ground,",55,1176
generation,55,1177
corn,55,1178
fallen,55,1179
sin.,55,1180
divided,55,1181
dost,55,1182
"wood,",55,1183
doors,55,1184
hearts,55,1185
"commandments,",55,1186
drive,55,1187
do.,55,1188
david.,55,1189
established,55,1190
comfort,55,1191
wife.,55,1192
1:15,55,1193
killed,55,1194
"philistines,",55,1195
lead,55,1196
"anger,",54,1197
2:15,54,1198
kindled,54,1199
mingled,54,1200
also.,54,1201
inherit,54,1202
thousand.,54,1203
good.,54,1204
named,54,1205
3:13,54,1206
beyond,54,1207
"oxen,",54,1208
rich,54,1209
2:14,54,1210
preached,54,1211
"tabernacle,",54,1212
ashamed,54,1213
saved,54,1214
hand;,54,1215
peace.,54,1216
4:5,53,1217
4:6,53,1218
soul.,53,1219
"more,",53,1220
dwelleth,53,1221
graven,53,1222
fifth,53,1223
4:3,53,1224
enemy,53,1225
"darkness,",53,1226
whoso,53,1227
"verily,",53,1228
white,53,1229
consume,53,1230
4:4,53,1231
"stone,",53,1232
horns,53,1233
therein,53,1234
indeed,53,1235
4:1,53,1236
sanctified,53,1237
4:2,53,1238
nebuchadnezzar,52,1239
edge,52,1240
"they,",52,1241
ran,52,1242
sister,52,1243
"cattle,",52,1244
height,52,1245
hands.,52,1246
1:16,52,1247
"glory,",52,1248
sacrifices,52,1249
"great,",52,1250
observe,52,1251
eateth,52,1252
chariots,52,1253
buy,52,1254
3:14,52,1255
3:15,52,1256
dead.,52,1257
"judgment,",51,1258
"linen,",51,1259
fowls,51,1260
2:16,51,1261
canst,51,1262
standing,51,1263
flock,51,1264
"went,",51,1265
forget,51,1266
pleased,51,1267
"daughters,",51,1268
"manasseh,",51,1269
israel?,51,1270
scattered,51,1271
trouble,51,1272
"river,",51,1273
pleasant,51,1274
"desolate,",51,1275
image,51,1276
"yourselves,",51,1277
"strength,",51,1278
"daughter,",51,1279
secret,51,1280
david's,51,1281
4:8,51,1282
"sake,",51,1283
4:7,51,1284
cup,51,1285
men:,51,1286
each,51,1287
"jews,",51,1288
"wisdom,",51,1289
hated,50,1290
4:10,50,1291
"ever,",50,1292
1:17,50,1293
hundred.,50,1294
redeemed,50,1295
"body,",50,1296
"spake,",50,1297
"stranger,",50,1298
"women,",50,1299
stretch,50,1300
held,50,1301
too,50,1302
gold.,50,1303
charged,50,1304
father:,50,1305
lying,50,1306
"shekels,",50,1307
gentiles,50,1308
zedekiah,50,1309
up;,50,1310
"truth,",50,1311
thrust,50,1312
"judgments,",50,1313
burden,50,1314
"amorites,",50,1315
4:11,50,1316
possession,50,1317
"return,",50,1318
abroad,50,1319
4:9,50,1320
reward,50,1321
"beast,",50,1322
lived,50,1323
coast,50,1324
glad,50,1325
water.,50,1326
sea.,49,1327
land;,49,1328
"did,",49,1329
dwelling,49,1330
ends,49,1331
"cubits,",49,1332
3:16,49,1333
judged,49,1334
rent,49,1335
"speak,",49,1336
"wall,",49,1337
"near,",49,1338
knowing,49,1339
"wives,",49,1340
"seed,",49,1341
smitten,49,1342
still,49,1343
fury,49,1344
bind,49,1345
lambs,48,1346
assyria,48,1347
shame,48,1348
2:17,48,1349
man:,48,1350
evil.,48,1351
fill,48,1352
"joshua,",48,1353
thanks,48,1354
"waters,",48,1355
scribes,48,1356
thither,48,1357
redeem,48,1358
3:17,48,1359
truth.,48,1360
always,48,1361
4:12,48,1362
afar,48,1363
her:,48,1364
jerusalem;,48,1365
divide,48,1366
foundation,48,1367
judgments,48,1368
"covenant,",48,1369
congregation.,47,1370
burning,47,1371
famine,47,1372
4:13,47,1373
eat.,47,1374
rivers,47,1375
healed,47,1376
you?,47,1377
daniel,47,1378
5:1,47,1379
altar.,47,1380
daily,47,1381
faces,47,1382
"do,",47,1383
seeth,47,1384
5:3,47,1385
5:11,47,1386
"kingdom,",47,1387
time.,47,1388
5:8,47,1389
5:7,47,1390
immediately,47,1391
another.,47,1392
remembered,47,1393
suffered,47,1394
5:5,47,1395
5:6,47,1396
tent,47,1397
man;,47,1398
5:4,47,1399
asa,47,1400
5:2,47,1401
statutes,47,1402
former,47,1403
lion,47,1404
remained,47,1405
5:9,47,1406
5:10,47,1407
"solomon,",47,1408
jehu,47,1409
wings,47,1410
touched,47,1411
elijah,47,1412
entering,46,1413
"first,",46,1414
chambers,46,1415
keepeth,46,1416
word.,46,1417
"rams,",46,1418
go.,46,1419
touch,46,1420
done.,46,1421
righteousness.,46,1422
horses,46,1423
eyes.,46,1424
"were,",46,1425
driven,46,1426
shed,46,1427
egypt;,46,1428
perish,46,1429
abominations,46,1430
garments,46,1431
5:12,46,1432
governor,45,1433
despised,45,1434
swear,45,1435
hill,45,1436
ram,45,1437
"poor,",45,1438
speaking,45,1439
"power,",45,1440
"brass,",45,1441
prayed,45,1442
"mountain,",45,1443
4:14,45,1444
"died,",45,1445
syrians,45,1446
pharaoh's,45,1447
1:18,45,1448
army,45,1449
branches,45,1450
sockets,45,1451
watch,45,1452
fire:,45,1453
away:,45,1454
blessing,45,1455
esther,45,1456
moved,45,1457
walls,45,1458
instruments,45,1459
together.,45,1460
enquire,45,1461
"child,",45,1462
yoke,44,1463
chariot,44,1464
tables,44,1465
men;,44,1466
"gentiles,",44,1467
world.,44,1468
2:18,44,1469
utter,44,1470
deep,44,1471
defiled,44,1472
"wicked,",44,1473
pilate,44,1474
"isaac,",44,1475
blind,44,1476
4:15,44,1477
brethren.,44,1478
zion,44,1479
besought,44,1480
forgive,44,1481
"samaria,",44,1482
"nation,",44,1483
devoured,44,1484
compassed,44,1485
heareth,44,1486
spirit.,44,1487
mind,44,1488
"host,",44,1489
hosts.,44,1490
hard,44,1491
order,44,1492
"chariots,",44,1493
name:,44,1494
passover,44,1495
abner,44,1496
enemies.,44,1497
upright,44,1498
"works,",44,1499
5:13,44,1500
wild,44,1501
"reign,",44,1502
4:16,44,1503
measured,44,1504
"throne,",44,1505
preach,43,1506
"sanctuary,",43,1507
"places,",43,1508
nine,43,1509
5:14,43,1510
"bullock,",43,1511
repaired,43,1512
duke,43,1513
"battle,",43,1514
establish,43,1515
desired,43,1516
"paul,",43,1517
flour,43,1518
things:,43,1519
up:,43,1520
treasures,43,1521
wilderness.,43,1522
sworn,43,1523
true,43,1524
tarry,43,1525
glory.,43,1526
west,43,1527
"country,",43,1528
destruction,43,1529
3:18,43,1530
forasmuch,43,1531
iniquity.,43,1532
words.,42,1533
measure,42,1534
work.,42,1535
priest's,42,1536
head.,42,1537
"rejoice,",42,1538
"beasts,",42,1539
6:8,42,1540
"joab,",42,1541
"beloved,",42,1542
6:5,42,1543
2:19,42,1544
6:3,42,1545
"ear,",42,1546
baptized,42,1547
cities.,42,1548
6:7,42,1549
few,42,1550
joined,42,1551
6:6,42,1552
6:2,42,1553
6:1,42,1554
6:4,42,1555
abimelech,42,1556
2:20,42,1557
"looked,",42,1558
hair,42,1559
day;,42,1560
souls,42,1561
josiah,42,1562
6:9,42,1563
believeth,42,1564
met,42,1565
down.,42,1566
simon,42,1567
"horses,",42,1568
ox,42,1569
risen,42,1570
6:10,42,1571
church,42,1572
rehoboam,41,1573
red,41,1574
choose,41,1575
talked,41,1576
fig,41,1577
dominion,41,1578
walketh,41,1579
cherubims,41,1580
eternal,41,1581
"multitude,",41,1582
slept,41,1583
either,41,1584
"families,",41,1585
elisha,41,1586
remove,41,1587
one;,41,1588
vision,41,1589
provoke,41,1590
death:,41,1591
6:11,41,1592
officers,41,1593
"was,",41,1594
neighbour,41,1595
male,41,1596
"gilead,",41,1597
babylon.,41,1598
seeketh,41,1599
escaped,41,1600
"trees,",41,1601
appear,41,1602
"wise,",40,1603
ground.,40,1604
linen,40,1605
idols,40,1606
latter,40,1607
need,40,1608
1:19,40,1609
goats,40,1610
signs,40,1611
arise,40,1612
died.,40,1613
brother.,40,1614
foolish,40,1615
shekels,40,1616
sight.,40,1617
testimony,40,1618
fulfilled,40,1619
"only,",40,1620
mary,40,1621
parts,40,1622
4:17,40,1623
"mercy,",40,1624
6:12,40,1625
plain,40,1626
"ram,",40,1627
sorrow,40,1628
"inheritance,",40,1629
toucheth,40,1630
terrible,40,1631
sixth,40,1632
off.,40,1633
"blue,",40,1634
fail,40,1635
declared,40,1636
search,39,1637
7:2,39,1638
night.,39,1639
thoughts,39,1640
7:9,39,1641
counted,39,1642
"thence,",39,1643
instead,39,1644
7:3,39,1645
flocks,39,1646
1:20,39,1647
straightway,39,1648
wept,39,1649
job,39,1650
others,39,1651
6:13,39,1652
appoint,39,1653
2:21,39,1654
sanctuary,39,1655
"love,",39,1656
7:1,39,1657
7:8,39,1658
kingdoms,39,1659
flesh.,39,1660
7:6,39,1661
her;,39,1662
place:,39,1663
7:7,39,1664
salute,39,1665
laban,39,1666
prophesied,39,1667
"departed,",39,1668
iron,39,1669
ammon,39,1670
"afraid,",39,1671
haman,39,1672
ghost,39,1673
7:5,39,1674
bought,39,1675
continually,39,1676
7:4,39,1677
7:10,39,1678
life:,38,1679
whereby,38,1680
2:22,38,1681
cease,38,1682
oath,38,1683
lawful,38,1684
8:5,38,1685
"high,",38,1686
water:,38,1687
truly,38,1688
coasts,38,1689
8:3,38,1690
delight,38,1691
scatter,38,1692
"heavens,",38,1693
left.,38,1694
"cried,",38,1695
visit,38,1696
least,38,1697
chronicles,38,1698
8:9,38,1699
queen,38,1700
8:7,38,1701
"cometh,",38,1702
7:13,38,1703
city:,38,1704
things?,38,1705
gift,38,1706
8:1,38,1707
"scarlet,",38,1708
saints,38,1709
sleep,38,1710
8:2,38,1711
"canaan,",38,1712
feet.,38,1713
sick,38,1714
sitteth,38,1715
8:6,38,1716
mordecai,38,1717
sake.,38,1718
fool,38,1719
heaven;,38,1720
8:4,38,1721
thing.,38,1722
8:8,38,1723
7:12,38,1724
children.,38,1725
perform,38,1726
5:15,38,1727
7:11,38,1728
oxen,38,1729
live.,38,1730
worketh,37,1731
6:14,37,1732
inner,37,1733
green,37,1734
"fear,",37,1735
syria,37,1736
fierce,37,1737
"kings,",37,1738
