Word,Freq,Rank
house:,70,937
reason,69,938
prophesy,69,939
taught,69,940
"jordan,",69,941
prayer,69,942
"prophet,",69,943
clothed,69,944
consumed,69,945
precious,69,946
sanctify,69,947
since,69,948
eaten,69,949
trespass,69,950
"year,",69,951
heads,68,952
"sheep,",68,953
"die,",68,954
heed,68,955
"joseph,",68,956
"so,",68,957
curse,68,958
gospel,68,959
"written,",68,960
greater,68,961
bow,68,962
speaketh,67,963
faithful,67,964
manasseh,67,965
beseech,67,966
"master,",67,967
camp,67,968
mountain,67,969
"princes,",67,970
perfect,67,971
battle,67,972
"suburbs,",67,973
led,67,974
moab,66,975
1:4,66,976
lamb,66,977
1:5,66,978
1:3,66,979
wickedness,66,980
thereof:,66,981
1:6,66,982
stranger,66,983
golden,66,984
anointed,66,985
length,66,986
1:1,66,987
devour,66,988
1:2,66,989
captivity,66,990
"off,",66,991
fathers.,66,992
messengers,66,993
"old,",66,994
early,65,995
house;,65,996
1:8,65,997
judah.,65,998
1:10,65,999
1:9,65,1000
just,65,1001
soon,65,1002
1:7,65,1003
"done,",64,1004
ear,64,1005
cloud,64,1006
"tree,",64,1007
god?,64,1008
"cities,",64,1009
heavens,64,1010
names,64,1011
brake,64,1012
eight,64,1013
bones,64,1014
"for,",64,1015
"moab,",63,1016
isaac,63,1017
stead.,63,1018
wast,63,1019
1:11,63,1020
"heathen,",63,1021
thou?,63,1022
"eat,",63,1023
forsaken,63,1024
think,63,1025
lord?,63,1026
sinned,63,1027
pour,63,1028
behind,63,1029
benjamin,63,1030
cursed,63,1031
pieces,63,1032
"word,",63,1033
sign,62,1034
fought,62,1035
"sight,",62,1036
read,62,1037
master,62,1038
abode,62,1039
dust,62,1040
ahab,62,1041
desolate,62,1042
husband,62,1043
wives,62,1044
obey,62,1045
amen.,62,1046
foot,62,1047
appeared,62,1048
myself,62,1049
shadow,61,1050
absalom,61,1051
greatly,61,1052
2:9,61,1053
2:8,61,1054
false,61,1055
2:7,61,1056
2:2,61,1057
mouth.,61,1058
feared,61,1059
remain,61,1060
2:3,61,1061
"clothes,",61,1062
jerusalem:,61,1063
"mountains,",61,1064
howbeit,61,1065
2:10,61,1066
"ephraim,",61,1067
hour,61,1068
egypt:,61,1069
darkness,61,1070
2:6,61,1071
company,61,1072
2:1,61,1073
2:4,61,1074
2:5,61,1075
"stones,",60,1076
"live,",60,1077
jehoshaphat,60,1078
thereof;,60,1079
3:3,60,1080
"therein,",60,1081
about.,60,1082
dry,60,1083
1:12,60,1084
offering.,60,1085
it?,60,1086
3:2,60,1087
3:1,60,1088
3:5,60,1089
seventy,60,1090
"statutes,",60,1091
3:4,60,1092
run,59,1093
3:7,59,1094
way.,59,1095
3:8,59,1096
therein.,59,1097
us;,59,1098
wrote,59,1099
"faith,",59,1100
worthy,59,1101
morrow,59,1102
3:6,59,1103
unleavened,59,1104
1:13,59,1105
rock,59,1106
2:11,59,1107
2:12,59,1108
deal,59,1109
acts,59,1110
last,59,1111
raise,59,1112
reproach,59,1113
"benjamin,",59,1114
loveth,59,1115
exceeding,58,1116
3:10,58,1117
rulers,58,1118
"one,",58,1119
jesus.,58,1120
next,58,1121
forsake,58,1122
"see,",58,1123
rod,58,1124
1:14,58,1125
loud,58,1126
more.,58,1127
abomination,58,1128
3:9,58,1129
sword.,58,1130
understand,58,1131
favour,58,1132
"drink,",58,1133
vain,58,1134
2:13,58,1135
beloved,58,1136
"light,",58,1137
endureth,58,1138
"soul,",58,1139
crown,57,1140
dealt,57,1141
pharisees,57,1142
strangers,57,1143
"zion,",57,1144
"iniquity,",57,1145
wood,57,1146
fast,57,1147
law.,57,1148
angels,57,1149
clean,57,1150
rain,57,1151
rule,57,1152
increase,57,1153
"war,",57,1154
eleazar,57,1155
"gate,",57,1156
pillars,57,1157
ground,57,1158
"liveth,",56,1159
lieth,56,1160
heathen,56,1161
3:11,56,1162
aside,56,1163
worshipped,56,1164
labour,56,1165
esau,56,1166
riches,56,1167
consider,56,1168
afterward,56,1169
bullock,56,1170
"work,",56,1171
egyptians,56,1172
us?,56,1173
rather,55,1174
divided,55,1175
"ground,",55,1176
3:12,55,1177
generation,55,1178
"wood,",55,1179
fallen,55,1180
do.,55,1181
hearts,55,1182
comfort,55,1183
david.,55,1184
"philistines,",55,1185
lead,55,1186
doors,55,1187
dost,55,1188
1:15,55,1189
wife.,55,1190
drive,55,1191
established,55,1192
sin.,55,1193
killed,55,1194
"commandments,",55,1195
corn,55,1196
"anger,",54,1197
kindled,54,1198
peace.,54,1199
"oxen,",54,1200
"tabernacle,",54,1201
beyond,54,1202
rich,54,1203
thousand.,54,1204
2:15,54,1205
good.,54,1206
hand;,54,1207
3:13,54,1208
also.,54,1209
mingled,54,1210
inherit,54,1211
preached,54,1212
named,54,1213
saved,54,1214
ashamed,54,1215
2:14,54,1216
4:3,53,1217
soul.,53,1218
indeed,53,1219
4:6,53,1220
fifth,53,1221
sanctified,53,1222
4:5,53,1223
enemy,53,1224
4:1,53,1225
therein,53,1226
4:2,53,1227
"darkness,",53,1228
dwelleth,53,1229
"verily,",53,1230
4:4,53,1231
"more,",53,1232
consume,53,1233
whoso,53,1234
white,53,1235
"stone,",53,1236
horns,53,1237
graven,53,1238
dead.,52,1239
"cattle,",52,1240
"glory,",52,1241
edge,52,1242
nebuchadnezzar,52,1243
sister,52,1244
observe,52,1245
hands.,52,1246
eateth,52,1247
3:14,52,1248
buy,52,1249
ran,52,1250
chariots,52,1251
"great,",52,1252
"they,",52,1253
3:15,52,1254
sacrifices,52,1255
height,52,1256
1:16,52,1257
trouble,51,1258
2:16,51,1259
pleasant,51,1260
"jews,",51,1261
image,51,1262
"strength,",51,1263
each,51,1264
"desolate,",51,1265
fowls,51,1266
4:8,51,1267
"daughter,",51,1268
secret,51,1269
standing,51,1270
cup,51,1271
"manasseh,",51,1272
"sake,",51,1273
flock,51,1274
david's,51,1275
men:,51,1276
4:7,51,1277
"daughters,",51,1278
israel?,51,1279
"judgment,",51,1280
scattered,51,1281
pleased,51,1282
"yourselves,",51,1283
"linen,",51,1284
canst,51,1285
"river,",51,1286
forget,51,1287
"wisdom,",51,1288
"went,",51,1289
held,50,1290
possession,50,1291
glad,50,1292
zedekiah,50,1293
redeemed,50,1294
"truth,",50,1295
thrust,50,1296
up;,50,1297
"return,",50,1298
gold.,50,1299
water.,50,1300
stretch,50,1301
"judgments,",50,1302
lived,50,1303
4:11,50,1304
charged,50,1305
burden,50,1306
too,50,1307
father:,50,1308
coast,50,1309
4:10,50,1310
"body,",50,1311
gentiles,50,1312
"ever,",50,1313
1:17,50,1314
"stranger,",50,1315
hundred.,50,1316
"shekels,",50,1317
"women,",50,1318
"spake,",50,1319
hated,50,1320
4:9,50,1321
"amorites,",50,1322
abroad,50,1323
lying,50,1324
reward,50,1325
"beast,",50,1326
ends,49,1327
land;,49,1328
bind,49,1329
rent,49,1330
3:16,49,1331
knowing,49,1332
sea.,49,1333
fury,49,1334
"seed,",49,1335
"cubits,",49,1336
"near,",49,1337
"wives,",49,1338
"wall,",49,1339
still,49,1340
smitten,49,1341
"did,",49,1342
dwelling,49,1343
"speak,",49,1344
judged,49,1345
judgments,48,1346
thither,48,1347
"joshua,",48,1348
man:,48,1349
jerusalem;,48,1350
fill,48,1351
"waters,",48,1352
thanks,48,1353
foundation,48,1354
always,48,1355
2:17,48,1356
her:,48,1357
lambs,48,1358
assyria,48,1359
4:12,48,1360
3:17,48,1361
truth.,48,1362
shame,48,1363
afar,48,1364
evil.,48,1365
redeem,48,1366
"covenant,",48,1367
scribes,48,1368
divide,48,1369
healed,47,1370
congregation.,47,1371
former,47,1372
touched,47,1373
5:4,47,1374
suffered,47,1375
"solomon,",47,1376
5:1,47,1377
"do,",47,1378
5:8,47,1379
you?,47,1380
eat.,47,1381
man;,47,1382
burning,47,1383
seeth,47,1384
elijah,47,1385
rivers,47,1386
5:3,47,1387
5:6,47,1388
"kingdom,",47,1389
remembered,47,1390
jehu,47,1391
5:5,47,1392
daily,47,1393
5:10,47,1394
asa,47,1395
5:7,47,1396
4:13,47,1397
5:11,47,1398
faces,47,1399
remained,47,1400
5:2,47,1401
statutes,47,1402
lion,47,1403
wings,47,1404
famine,47,1405
daniel,47,1406
immediately,47,1407
tent,47,1408
5:9,47,1409
another.,47,1410
time.,47,1411
altar.,47,1412
righteousness.,46,1413
done.,46,1414
shed,46,1415
horses,46,1416
chambers,46,1417
perish,46,1418
egypt;,46,1419
touch,46,1420
abominations,46,1421
"first,",46,1422
garments,46,1423
driven,46,1424
"were,",46,1425
go.,46,1426
"rams,",46,1427
entering,46,1428
word.,46,1429
eyes.,46,1430
keepeth,46,1431
5:12,46,1432
despised,45,1433
moved,45,1434
syrians,45,1435
"poor,",45,1436
ram,45,1437
prayed,45,1438
away:,45,1439
instruments,45,1440
together.,45,1441
watch,45,1442
1:18,45,1443
"died,",45,1444
governor,45,1445
"power,",45,1446
army,45,1447
4:14,45,1448
swear,45,1449
speaking,45,1450
fire:,45,1451
hill,45,1452
branches,45,1453
pharaoh's,45,1454
walls,45,1455
"brass,",45,1456
sockets,45,1457
esther,45,1458
"child,",45,1459
enquire,45,1460
"mountain,",45,1461
blessing,45,1462
devoured,44,1463
order,44,1464
5:13,44,1465
"isaac,",44,1466
pilate,44,1467
hard,44,1468
tables,44,1469
4:15,44,1470
heareth,44,1471
2:18,44,1472
blind,44,1473
"gentiles,",44,1474
"reign,",44,1475
world.,44,1476
passover,44,1477
upright,44,1478
abner,44,1479
chariot,44,1480
"throne,",44,1481
spirit.,44,1482
name:,44,1483
deep,44,1484
measured,44,1485
"works,",44,1486
wild,44,1487
"nation,",44,1488
"host,",44,1489
yoke,44,1490
besought,44,1491
mind,44,1492
"wicked,",44,1493
defiled,44,1494
zion,44,1495
men;,44,1496
forgive,44,1497
hosts.,44,1498
"chariots,",44,1499
utter,44,1500
enemies.,44,1501
4:16,44,1502
brethren.,44,1503
compassed,44,1504
"samaria,",44,1505
up:,43,1506
nine,43,1507
desired,43,1508
"sanctuary,",43,1509
duke,43,1510
flour,43,1511
"places,",43,1512
sworn,43,1513
"paul,",43,1514
glory.,43,1515
establish,43,1516
wilderness.,43,1517
"bullock,",43,1518
"country,",43,1519
destruction,43,1520
tarry,43,1521
iniquity.,43,1522
repaired,43,1523
treasures,43,1524
things:,43,1525
preach,43,1526
3:18,43,1527
true,43,1528
west,43,1529
5:14,43,1530
forasmuch,43,1531
"battle,",43,1532
simon,42,1533
"beloved,",42,1534
believeth,42,1535
hair,42,1536
6:10,42,1537
6:3,42,1538
2:19,42,1539
2:20,42,1540
"rejoice,",42,1541
church,42,1542
risen,42,1543
joined,42,1544
6:7,42,1545
few,42,1546
words.,42,1547
6:5,42,1548
josiah,42,1549
6:8,42,1550
down.,42,1551
met,42,1552
priest's,42,1553
"ear,",42,1554
6:2,42,1555
head.,42,1556
6:4,42,1557
"horses,",42,1558
cities.,42,1559
"beasts,",42,1560
6:1,42,1561
6:9,42,1562
baptized,42,1563
day;,42,1564
work.,42,1565
souls,42,1566
6:6,42,1567
abimelech,42,1568
"joab,",42,1569
measure,42,1570
"looked,",42,1571
ox,42,1572
babylon.,41,1573
death:,41,1574
male,41,1575
provoke,41,1576
dominion,41,1577
neighbour,41,1578
fig,41,1579
seeketh,41,1580
officers,41,1581
one;,41,1582
appear,41,1583
red,41,1584
remove,41,1585
vision,41,1586
elisha,41,1587
"trees,",41,1588
"gilead,",41,1589
choose,41,1590
"families,",41,1591
"was,",41,1592
6:11,41,1593
"multitude,",41,1594
escaped,41,1595
talked,41,1596
either,41,1597
walketh,41,1598
rehoboam,41,1599
cherubims,41,1600
eternal,41,1601
slept,41,1602
plain,40,1603
fail,40,1604
off.,40,1605
sixth,40,1606
latter,40,1607
terrible,40,1608
mary,40,1609
sorrow,40,1610
goats,40,1611
"inheritance,",40,1612
linen,40,1613
"only,",40,1614
1:19,40,1615
toucheth,40,1616
declared,40,1617
"ram,",40,1618
signs,40,1619
6:12,40,1620
parts,40,1621
idols,40,1622
"mercy,",40,1623
foolish,40,1624
testimony,40,1625
brother.,40,1626
"blue,",40,1627
sight.,40,1628
arise,40,1629
died.,40,1630
shekels,40,1631
need,40,1632
ground.,40,1633
4:17,40,1634
"wise,",40,1635
fulfilled,40,1636
7:10,39,1637
7:9,39,1638
kingdoms,39,1639
ammon,39,1640
7:1,39,1641
flesh.,39,1642
bought,39,1643
instead,39,1644
her;,39,1645
"thence,",39,1646
"love,",39,1647
night.,39,1648
7:5,39,1649
appoint,39,1650
7:3,39,1651
6:13,39,1652
job,39,1653
2:21,39,1654
thoughts,39,1655
7:8,39,1656
continually,39,1657
7:6,39,1658
"departed,",39,1659
place:,39,1660
iron,39,1661
haman,39,1662
1:20,39,1663
salute,39,1664
7:2,39,1665
others,39,1666
"afraid,",39,1667
ghost,39,1668
straightway,39,1669
counted,39,1670
prophesied,39,1671
sanctuary,39,1672
wept,39,1673
7:7,39,1674
laban,39,1675
flocks,39,1676
7:4,39,1677
search,39,1678
8:8,38,1679
visit,38,1680
oxen,38,1681
"cried,",38,1682
8:7,38,1683
perform,38,1684
2:22,38,1685
"canaan,",38,1686
life:,38,1687
8:5,38,1688
sleep,38,1689
least,38,1690
heaven;,38,1691
8:4,38,1692
feet.,38,1693
sick,38,1694
coasts,38,1695
scatter,38,1696
gift,38,1697
thing.,38,1698
truly,38,1699
saints,38,1700
5:15,38,1701
"heavens,",38,1702
lawful,38,1703
sitteth,38,1704
fool,38,1705
"scarlet,",38,1706
"cometh,",38,1707
cease,38,1708
7:11,38,1709
live.,38,1710
8:6,38,1711
water:,38,1712
8:1,38,1713
8:3,38,1714
sake.,38,1715
oath,38,1716
7:12,38,1717
7:13,38,1718
delight,38,1719
left.,38,1720
children.,38,1721
8:9,38,1722
whereby,38,1723
chronicles,38,1724
things?,38,1725
"high,",38,1726
city:,38,1727
mordecai,38,1728
queen,38,1729
8:2,38,1730
syria,37,1731
defile,37,1732
weight,37,1733
8:13,37,1734
forgotten,37,1735
"thousand,",37,1736
fair,37,1737
bury,37,1738
